Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
3,8,4,41-50,August,Common Area C,12.00,26.00,38.43,2941.86,0.00,0.00,0.00,28.531428571428567,386.29,2.20,1000.00
3,8,4,41-50,August,Dumyat,12.00,32.00,41.14,2210.14,0.00,0.00,0.00,25.599999999999998,275.29,2.60,1000.00
3,8,4,41-50,August,Kitchen,14.00,28.00,43.29,1881.14,0.00,,,29.28857142857143,224.86,2.67,1000.00
3,8,4,41-50,August,Lomond,6.00,32.00,34.86,1048.71,0.00,0.00,0.00,26.900000000000002,98.29,2.00,1000.00
3,8,4,41-50,August,Macdui,6.00,28.00,38.86,1444.00,0.00,0.00,0.00,26.827142857142857,158.43,30.00,1000.00
3,8,4,41-50,August,Nevis,12.00,28.00,40.29,1491.00,0.00,0.00,0.00,26.984285714285715,165.86,1.60,1000.00
3,8,4,41-50,August,Reception,6.00,26.25,41.88,1535.63,0.00,,,28.2975,172.38,3.40,1000.00
3,8,4,41-50,August,Suilven,8.00,31.00,36.57,874.86,0.00,0.00,0.00,29.122857142857146,71.71,3.50,1000.29
3,8,4,51-60,August,Collaborative Area,20.00,29.00,44.00,1258.33,0.00,0.00,0.00,26.965000000000003,130.00,2.60,1000.00
3,8,4,51-60,August,Common Area A,8.00,30.00,39.17,1593.17,0.00,0.00,0.00,29.20833333333334,181.00,2.67,999.83
3,8,4,51-60,August,Common Area B,16.00,27.00,40.00,1912.14,0.00,0.00,0.00,26.26142857142857,230.00,2.00,1000.00
3,8,4,51-60,August,Common Area C,12.00,26.00,38.29,2953.86,0.00,0.00,0.00,28.42142857142857,388.29,1.60,999.86
3,8,4,51-60,August,Dumyat,12.00,32.00,40.57,2239.86,0.00,0.00,0.00,25.622857142857146,279.86,3.00,1000.00
3,8,4,51-60,August,Kitchen,14.00,28.00,44.00,1875.86,0.00,,,29.255714285714284,224.14,1.75,1000.00
3,8,4,51-60,August,Lomond,6.00,32.00,35.17,994.83,0.00,0.00,0.00,26.89,90.00,2.20,999.83
3,8,4,51-60,August,Macdui,6.00,28.00,39.43,1448.71,0.00,0.00,0.00,26.90285714285714,159.29,29.29,1000.00
3,8,4,51-60,August,Nevis,12.00,28.00,38.14,1492.14,0.00,0.00,0.00,27.00857142857143,165.86,1.14,1000.00
3,8,4,51-60,August,Reception,6.00,26.67,41.50,1535.00,0.00,,,28.271666666666672,172.17,3.00,1000.00
3,8,4,51-60,August,Suilven,8.00,31.00,36.86,875.86,0.00,0.00,0.00,29.092857142857145,71.71,4.00,1000.86
3,8,5,01-10,August,Collaborative Area,20.00,29.00,44.00,1267.33,0.00,0.00,0.00,26.973333333333333,131.67,2.80,1000.00
3,8,5,01-10,August,Common Area A,8.00,30.00,39.78,1614.00,0.00,0.00,0.00,29.162222222222226,184.00,2.43,1000.00
3,8,5,01-10,August,Common Area B,16.00,27.00,40.56,1945.89,0.00,0.00,0.00,26.24333333333333,235.22,3.00,1000.00
3,8,5,01-10,August,Common Area C,12.00,26.00,38.11,2999.00,0.00,0.00,0.00,28.346666666666668,395.00,1.50,1000.00
3,8,5,01-10,August,Dumyat,12.00,32.00,41.11,2226.89,0.00,0.00,0.00,25.616666666666667,277.78,3.00,1000.00
3,8,5,01-10,August,Kitchen,14.00,28.00,45.00,1884.00,0.00,,,29.21555555555556,225.33,3.00,1000.00
3,8,5,01-10,August,Lomond,6.00,32.00,34.86,1016.29,0.00,0.00,0.00,26.91142857142857,93.57,2.00,1000.00
3,8,5,01-10,August,Macdui,6.00,28.00,39.67,1487.33,0.00,0.00,0.00,26.958888888888886,165.22,29.78,1000.00
3,8,5,01-10,August,Nevis,12.00,28.00,38.00,1523.22,0.00,0.00,0.00,26.98222222222222,170.78,1.67,1000.00
3,8,5,01-10,August,Reception,6.00,27.00,43.00,1542.33,0.00,,,28.693333333333328,173.33,2.11,1000.00
3,8,5,01-10,August,Suilven,8.00,31.00,35.78,888.67,0.00,0.00,0.00,29.15777777777778,73.67,3.43,1001.00
3,8,5,11-20,August,Collaborative Area,20.00,29.00,44.00,1265.43,0.00,0.00,0.00,26.87142857142857,131.29,3.00,1000.00
3,8,5,11-20,August,Common Area A,8.00,30.00,40.25,1625.88,0.00,0.00,0.00,29.215000000000003,185.88,2.17,1000.00
3,8,5,11-20,August,Common Area B,16.00,27.00,40.29,1954.86,0.00,0.00,0.00,26.245714285714286,236.57,3.20,1000.00
3,8,5,11-20,August,Common Area C,12.00,26.00,38.00,3034.14,0.00,0.00,0.00,28.199999999999996,401.00,2.00,1000.00
3,8,5,11-20,August,Dumyat,12.00,32.00,41.14,2246.57,0.00,0.00,0.00,25.65857142857143,280.71,2.80,1000.00
3,8,5,11-20,August,Kitchen,14.00,28.00,45.29,1884.57,0.00,,,29.214285714285715,225.43,2.14,1000.00
3,8,5,11-20,August,Lomond,6.00,32.00,35.14,1026.57,0.00,0.00,0.00,26.88,95.14,1.80,1000.00
3,8,5,11-20,August,Macdui,6.00,28.00,39.00,1506.71,0.00,0.00,0.00,26.744285714285716,168.43,29.29,1000.00
3,8,5,11-20,August,Nevis,12.00,28.00,38.00,1535.43,0.00,0.00,0.00,27.038571428571426,172.71,3.00,1000.00
3,8,5,11-20,August,Reception,6.00,27.00,43.57,1548.00,0.00,,,28.619999999999997,174.14,2.00,1000.00
3,8,5,11-20,August,Suilven,8.00,31.00,37.00,902.29,0.00,0.00,0.00,29.115714285714287,75.71,3.00,1001.00
3,8,5,21-30,August,Collaborative Area,20.00,29.00,43.86,1263.29,0.00,0.00,0.00,26.972857142857144,130.86,3.00,1000.00
3,8,5,21-30,August,Common Area A,8.00,30.00,39.43,1630.29,0.00,0.00,0.00,29.138571428571424,186.57,2.00,1000.00
3,8,5,21-30,August,Common Area B,16.00,27.00,40.38,1962.00,0.00,0.00,0.00,26.26875,237.63,2.29,1000.00
3,8,5,21-30,August,Common Area C,12.00,26.00,37.88,3049.38,0.00,0.00,0.00,28.553749999999997,403.13,2.50,1000.00
3,8,5,21-30,August,Dumyat,12.00,32.00,40.38,2262.00,0.00,0.00,0.00,25.6025,283.13,1.83,1000.00
3,8,5,21-30,August,Kitchen,14.00,28.00,43.00,1886.50,0.00,,,29.197499999999998,225.75,2.50,1000.00
3,8,5,21-30,August,Lomond,6.00,32.00,35.14,1043.29,0.00,0.00,0.00,26.902857142857147,97.29,2.25,1000.00
3,8,5,21-30,August,Macdui,6.00,28.00,39.38,1528.75,0.00,0.00,0.00,26.8475,171.75,30.00,1000.00
3,8,5,21-30,August,Nevis,12.00,28.00,37.88,1544.50,0.00,0.00,0.00,27.05125,174.13,1.40,1000.00
3,8,5,21-30,August,Reception,6.00,27.00,42.17,1550.50,0.00,,,28.554999999999996,174.50,2.20,1000.00
3,8,5,21-30,August,Suilven,8.00,31.00,36.13,907.00,0.00,0.00,0.00,29.18125,76.50,2.75,1001.00
3,8,5,31-40,August,Collaborative Area,20.00,29.00,44.00,1261.14,0.00,0.00,0.00,26.964285714285715,130.43,2.75,1000.00
3,8,5,31-40,August,Common Area A,8.00,30.00,39.63,1643.00,0.00,0.00,0.00,29.101250000000004,188.50,2.43,1000.00
3,8,5,31-40,August,Common Area B,16.00,27.13,40.75,1974.88,0.00,0.00,0.00,26.27625,239.50,2.80,1000.00
3,8,5,31-40,August,Common Area C,12.00,26.00,40.13,3075.50,0.00,0.00,0.00,28.8625,406.75,3.33,1000.00
3,8,5,31-40,August,Dumyat,12.00,32.00,41.25,2270.00,0.00,0.00,0.00,25.641250000000003,284.38,2.14,1000.00
3,8,5,31-40,August,Kitchen,14.00,28.00,44.00,1883.50,0.00,,,29.270000000000003,225.25,2.14,1000.00
3,8,5,31-40,August,Lomond,6.00,32.00,34.86,1059.86,0.00,0.00,0.00,26.881428571428565,99.86,2.00,1000.00
3,8,5,31-40,August,Macdui,6.00,28.00,41.00,1553.00,0.00,0.00,0.00,26.682499999999997,175.00,30.38,1000.00
3,8,5,31-40,August,Nevis,12.00,28.00,37.88,1549.50,0.00,0.00,0.00,27.075000000000003,174.88,1.00,1000.00
3,8,5,31-40,August,Reception,6.00,27.00,41.75,1556.38,0.00,,,28.45875,175.38,2.80,1000.00
3,8,5,31-40,August,Suilven,8.00,31.00,36.75,918.75,0.00,0.00,0.00,29.127499999999998,78.50,2.86,1001.00
3,8,5,41-50,August,Collaborative Area,20.00,29.00,44.00,1271.00,0.00,0.00,0.00,26.874000000000002,132.40,3.00,1000.00
3,8,5,41-50,August,Common Area A,8.00,30.00,40.13,1648.00,0.00,0.00,0.00,29.03125,189.25,3.00,1000.00
3,8,5,41-50,August,Common Area B,16.00,27.57,40.71,1985.00,0.00,0.00,0.00,26.291428571428572,241.00,3.67,1000.00
3,8,5,41-50,August,Common Area C,12.00,26.00,40.57,3101.00,0.00,0.00,0.00,28.744285714285716,411.00,2.20,1000.00
3,8,5,41-50,August,Dumyat,12.00,32.00,41.86,2277.14,0.00,0.00,0.00,25.592857142857145,285.43,2.00,1000.00
3,8,5,41-50,August,Kitchen,14.00,28.00,44.43,1882.86,0.00,,,29.192857142857147,225.14,2.00,1000.00
3,8,5,41-50,August,Lomond,6.00,32.00,34.75,1074.50,0.00,0.00,0.00,26.89,102.50,2.00,1000.00
3,8,5,41-50,August,Macdui,6.00,28.00,39.86,1581.14,0.00,0.00,0.00,26.551428571428573,179.14,30.57,1000.00
3,8,5,41-50,August,Nevis,12.00,28.00,38.00,1560.00,0.00,0.00,0.00,27.060000000000002,176.43,1.40,1000.00
3,8,5,41-50,August,Reception,6.00,27.00,42.20,1557.80,0.00,,,28.22,175.60,2.75,1000.00
3,8,5,41-50,August,Suilven,8.00,31.00,37.29,922.29,0.00,0.00,0.00,29.111428571428576,79.14,3.67,1001.00
3,8,5,51-60,August,Collaborative Area,20.00,29.00,44.00,1274.50,0.00,0.00,0.00,26.99625,133.00,2.80,1000.00
3,8,5,51-60,August,Common Area A,8.00,30.00,40.14,1647.43,0.00,0.00,0.00,29.19,189.14,3.40,1000.00
3,8,5,51-60,August,Common Area B,16.00,27.88,40.75,1992.00,0.00,0.00,0.00,26.255,242.00,2.00,1000.00
3,8,5,51-60,August,Common Area C,12.00,26.00,39.00,3099.50,0.00,0.00,0.00,28.6525,410.88,1.71,1000.00
3,8,5,51-60,August,Dumyat,12.00,32.00,41.88,2271.25,0.00,0.00,0.00,25.605000000000004,284.50,2.14,1000.00
3,8,5,51-60,August,Kitchen,14.00,28.00,44.25,1885.00,0.00,,,29.275,225.50,2.29,1000.00
3,8,5,51-60,August,Lomond,6.00,32.00,35.14,1070.29,0.00,0.00,0.00,26.879999999999995,101.86,2.00,1000.00
3,8,5,51-60,August,Macdui,6.00,28.00,41.50,1574.63,0.00,0.00,0.00,26.724999999999998,178.25,31.50,1000.00
3,8,5,51-60,August,Nevis,12.00,28.00,38.00,1552.00,0.00,0.00,0.00,27.051249999999996,175.25,2.50,1000.00
3,8,5,51-60,August,Reception,6.00,27.00,41.88,1565.63,0.00,,,28.2625,176.88,2.33,1000.00
3,8,5,51-60,August,Suilven,8.00,31.00,36.63,927.75,0.00,0.00,0.00,29.03875,80.00,3.67,1001.00
3,8,6,01-10,August,Collaborative Area,20.00,29.00,44.00,1293.00,0.00,0.00,0.00,26.927142857142854,136.00,2.25,1000.00
3,8,6,01-10,August,Common Area A,8.00,30.00,42.13,1660.88,0.00,0.00,0.00,29.271250000000002,191.50,3.75,1000.00
3,8,6,01-10,August,Common Area B,16.00,28.00,42.00,2011.25,0.00,0.00,0.00,26.262500000000003,244.75,1.86,1000.00
3,8,6,01-10,August,Common Area C,12.00,26.00,38.88,3144.50,0.00,0.00,0.00,28.646250000000002,418.00,1.75,1000.00
3,8,6,01-10,August,Dumyat,12.00,32.00,42.38,2287.75,0.00,0.00,0.00,25.6325,286.88,2.67,1000.00
3,8,6,01-10,August,Kitchen,14.00,28.00,44.13,1886.50,0.00,,,29.252500000000005,225.75,2.40,1000.00
3,8,6,01-10,August,Lomond,6.00,32.00,35.14,1102.57,0.00,0.00,0.00,26.885714285714283,106.71,2.00,1000.00
3,8,6,01-10,August,Macdui,6.00,28.00,40.88,1601.88,0.00,0.00,0.00,26.562500000000004,182.50,32.75,1000.00
3,8,6,01-10,August,Nevis,12.00,28.00,38.63,1557.00,0.00,0.00,0.00,27.0825,176.00,2.50,1000.00
3,8,6,01-10,August,Reception,6.00,27.00,43.71,1567.57,0.00,,,28.72142857142857,177.14,2.14,1000.00
3,8,6,01-10,August,Suilven,8.00,31.00,37.50,942.75,0.00,0.00,0.00,29.13875,82.25,4.80,1001.00
3,8,6,11-20,August,Collaborative Area,20.00,29.00,44.00,1301.57,0.00,0.00,0.00,26.90285714285714,137.14,2.60,1000.00
3,8,6,11-20,August,Common Area A,8.00,30.00,42.38,1674.00,0.00,0.00,0.00,29.14125,194.00,6.38,1000.00
3,8,6,11-20,August,Common Area B,16.00,28.00,42.25,2011.25,0.00,0.00,0.00,26.28125,244.75,2.50,1000.13
3,8,6,11-20,August,Common Area C,12.00,26.00,41.00,3159.13,0.00,0.00,0.00,28.493750000000002,420.13,1.71,1000.00
3,8,6,11-20,August,Dumyat,12.00,32.00,42.71,2292.86,0.00,0.00,0.00,25.618571428571432,287.57,2.00,1000.00
3,8,6,11-20,August,Kitchen,14.00,28.00,45.50,1885.00,0.00,,,29.265,225.50,2.88,1000.00
3,8,6,11-20,August,Lomond,6.00,32.00,35.67,1105.33,0.00,0.00,0.00,26.924999999999997,107.17,1.25,1000.00
3,8,6,11-20,August,Macdui,6.00,28.00,41.86,1619.57,0.00,0.00,0.00,26.914285714285715,185.43,33.57,1000.00
3,8,6,11-20,August,Nevis,12.00,28.00,39.63,1557.00,0.00,0.00,0.00,27.03875,176.00,12.57,1000.00
3,8,6,11-20,August,Reception,6.00,27.00,44.13,1568.25,0.00,,,28.582499999999996,177.25,2.50,1000.00
3,8,6,11-20,August,Suilven,8.00,31.00,38.38,951.88,0.00,0.00,0.00,29.157500000000002,83.25,10.75,1001.00
3,8,6,21-30,August,Collaborative Area,20.00,29.00,44.00,1310.29,0.00,0.00,0.00,26.99142857142857,138.29,3.00,1000.00
3,8,6,21-30,August,Common Area A,8.00,30.57,42.43,1674.00,0.00,0.00,0.00,29.231428571428573,194.00,8.00,1000.00
3,8,6,21-30,August,Common Area B,16.00,28.00,41.57,2023.57,0.00,0.00,0.00,26.285714285714285,246.71,3.43,1000.29
3,8,6,21-30,August,Common Area C,12.00,26.00,41.71,3198.29,0.00,0.00,0.00,28.310000000000002,425.71,2.50,1000.00
3,8,6,21-30,August,Dumyat,12.00,32.00,42.43,2305.14,0.00,0.00,0.00,25.657142857142862,289.43,2.80,1000.00
3,8,6,21-30,August,Kitchen,14.00,28.71,44.29,1869.43,0.00,,,29.281428571428574,223.14,2.17,1000.00
3,8,6,21-30,August,Lomond,6.00,32.00,36.43,1116.86,0.00,0.00,0.00,26.91,108.86,2.57,1000.00
3,8,6,21-30,August,Macdui,6.00,28.00,41.57,1637.29,0.00,0.00,0.00,26.892857142857142,188.14,36.00,1000.00
3,8,6,21-30,August,Nevis,12.00,28.00,41.29,1566.00,0.00,0.00,0.00,27.09714285714286,177.29,1.14,1000.00
3,8,6,21-30,August,Reception,6.00,27.00,42.57,1579.86,0.00,,,28.544285714285714,179.14,4.20,1000.00
3,8,6,21-30,August,Suilven,8.00,31.00,37.71,961.29,0.00,0.00,0.00,29.18,84.71,5.29,1001.00
3,8,6,31-40,August,Collaborative Area,20.00,29.00,44.00,1318.67,0.00,0.00,0.00,26.925,139.33,2.40,1000.00
3,8,6,31-40,August,Common Area A,8.00,31.00,42.13,1671.38,0.00,0.00,0.00,29.18875,193.50,10.13,1000.00
3,8,6,31-40,August,Common Area B,16.00,28.00,41.88,2035.00,0.00,0.00,0.00,26.275,248.50,3.13,1000.00
3,8,6,31-40,August,Common Area C,12.00,26.00,38.25,3224.00,0.00,0.00,0.00,28.40875,430.00,3.71,1000.00
3,8,6,31-40,August,Dumyat,12.00,32.00,42.13,2324.00,0.00,0.00,0.00,25.613750000000003,292.38,3.13,1000.00
3,8,6,31-40,August,Kitchen,14.00,29.00,45.50,1829.50,0.00,,,29.3,217.38,3.00,1000.00
3,8,6,31-40,August,Lomond,6.00,32.00,36.17,1149.50,0.00,0.00,0.00,26.879999999999995,113.67,3.17,1000.00
3,8,6,31-40,August,Macdui,6.00,28.00,41.25,1648.00,0.00,0.00,0.00,26.913749999999993,189.63,37.50,1000.00
3,8,6,31-40,August,Nevis,12.00,28.00,41.14,1569.00,0.00,0.00,0.00,27.060000000000002,177.71,2.33,1000.00
3,8,6,31-40,August,Reception,6.00,27.00,42.71,1586.71,0.00,,,28.431428571428572,180.29,3.43,1000.00
3,8,6,31-40,August,Suilven,8.00,31.00,37.63,969.00,0.00,0.00,0.00,29.23875,86.00,5.50,1001.00
3,8,6,41-50,August,Collaborative Area,20.00,29.00,44.13,1329.25,0.00,0.00,0.00,26.96125,140.88,3.50,1000.00
3,8,6,41-50,August,Common Area A,8.00,31.00,45.00,1669.33,0.00,0.00,0.00,29.245555555555555,193.11,12.00,1000.00
3,8,6,41-50,August,Common Area B,16.00,28.00,44.78,2033.33,0.00,0.00,0.00,26.25,248.22,3.78,1000.33
3,8,6,41-50,August,Common Area C,12.00,26.22,41.56,3217.33,0.00,0.00,0.00,28.86444444444444,428.89,4.11,1000.00
3,8,6,41-50,August,Dumyat,12.00,32.00,42.22,2328.00,0.00,0.00,0.00,25.675555555555558,293.00,4.00,1000.00
3,8,6,41-50,August,Kitchen,14.00,29.00,46.33,1826.78,0.00,,,29.31222222222223,216.89,3.14,1000.00
3,8,6,41-50,August,Lomond,6.00,32.00,36.38,1181.63,0.00,0.00,0.00,26.881249999999998,118.75,5.50,1000.00
3,8,6,41-50,August,Macdui,6.00,28.00,42.11,1670.78,0.00,0.00,0.00,27.211111111111112,192.78,40.00,1000.00
3,8,6,41-50,August,Nevis,12.00,28.11,39.78,1568.67,0.00,0.00,0.00,27.053333333333335,177.67,2.00,1000.00
3,8,6,41-50,August,Reception,6.00,27.00,42.56,1578.33,0.00,,,28.225555555555555,178.89,3.44,1000.00
3,8,6,41-50,August,Suilven,8.00,31.00,38.75,976.50,0.00,0.00,0.00,29.310000000000002,87.25,6.13,1001.00
3,8,6,51-60,August,Collaborative Area,20.00,29.00,44.43,1347.00,0.00,0.00,0.00,27.03142857142857,143.71,3.17,1000.00
3,8,6,51-60,August,Common Area A,8.00,30.56,47.00,1648.67,0.00,0.00,0.00,28.78888888888889,189.44,12.22,1000.00
3,8,6,51-60,August,Common Area B,16.00,28.00,48.00,1971.44,0.00,0.00,0.00,25.57,239.00,3.11,1000.89
3,8,6,51-60,August,Common Area C,12.00,26.89,46.33,3147.00,0.00,0.00,0.00,28.805555555555557,418.33,4.11,1000.00
3,8,6,51-60,August,Dumyat,12.00,31.56,44.89,2321.22,0.00,0.00,0.00,24.73,292.00,3.63,1000.00
3,8,6,51-60,August,Kitchen,14.00,28.89,47.67,1826.44,0.00,,,29.331111111111113,216.67,2.57,1000.00
3,8,6,51-60,August,Lomond,6.00,32.00,36.25,1187.25,0.00,0.00,0.00,26.919999999999998,119.50,6.86,1000.00
3,8,6,51-60,August,Macdui,6.00,28.22,43.44,1690.33,0.00,0.00,0.00,26.76222222222222,195.89,41.22,1000.00
3,8,6,51-60,August,Nevis,12.00,27.89,42.78,1568.67,0.00,0.00,0.00,26.944444444444443,177.67,1.63,1000.00
3,8,6,51-60,August,Reception,6.00,27.00,45.89,1589.00,0.00,,,28.635555555555552,180.67,3.67,1000.00
3,8,6,51-60,August,Suilven,8.00,30.11,42.44,979.89,0.00,0.00,0.00,28.928888888888892,88.00,7.00,1001.00
3,8,7,01-10,August,Collaborative Area,20.00,28.00,44.75,1406.75,0.00,0.00,0.00,27.061249999999998,153.00,3.88,1000.00
3,8,7,01-10,August,Common Area A,8.00,30.56,48.11,1610.11,0.00,0.00,0.00,28.29,183.56,15.78,1000.00
3,8,7,01-10,August,Common Area B,16.00,27.67,47.89,1924.33,0.00,0.00,0.00,24.86444444444444,231.78,4.00,1001.00
3,8,7,01-10,August,Common Area C,12.00,26.89,46.00,3117.67,0.00,0.00,0.00,28.337777777777774,413.78,4.33,1000.00
3,8,7,01-10,August,Dumyat,12.00,27.89,46.56,2235.78,0.00,0.00,0.00,20.194444444444446,279.11,4.22,1000.00
3,8,7,01-10,August,Kitchen,14.00,28.33,50.11,1827.00,0.00,,,29.346666666666668,217.00,2.75,1000.00
3,8,7,01-10,August,Lomond,6.00,32.00,36.83,1213.00,0.00,0.00,0.00,26.87333333333333,123.50,5.17,1000.00
3,8,7,01-10,August,Macdui,6.00,27.38,44.63,1701.25,0.00,0.00,0.00,26.443749999999998,197.50,44.13,1000.00
3,8,7,01-10,August,Nevis,12.00,27.89,44.78,1454.00,0.00,0.00,0.00,25.581111111111113,159.89,1.44,1000.00
3,8,7,01-10,August,Reception,6.00,26.00,47.57,1610.29,0.00,,,28.684285714285714,183.86,3.57,1000.00
3,8,7,01-10,August,Suilven,8.00,29.11,42.33,998.44,0.00,0.00,0.00,28.709999999999997,90.78,7.56,1001.00
