Day,Month,Hr,MinuteZone,MonthName,Space Name,Average of MaxOccupants,Average of Humid,Average of Noise,Average of CO2,Average of Presence,Average of Occupancy,Average of OccupancyPercentage,Average of Temperature_Ajusted,Average of VOC,Average of Lux,Average of Pressure
1,10,4,41-50,October,Lomond,6.00,27.00,35.30,2084.40,0.00,0.00,0.00,26.284999999999997,256.00,5.00,1002.00
1,10,4,41-50,October,Macdui,6.00,27.90,38.30,1048.80,0.00,0.00,0.00,25.171,98.00,2.71,1002.00
1,10,4,41-50,October,Nevis,12.00,27.00,37.38,1318.75,0.00,0.00,0.00,26.2025,139.13,9.50,1002.00
1,10,4,41-50,October,Reception,6.00,25.00,42.20,1113.60,0.00,,,28.572000000000003,108.20,13.20,1002.00
1,10,4,41-50,October,Suilven,8.00,26.00,36.50,1299.20,0.00,0.00,0.00,28.869,136.80,3.00,1003.00
1,10,4,51-60,October,Common Area A,8.00,29.00,41.60,694.00,0.00,0.00,0.00,28.712,44.50,2.86,1002.00
1,10,4,51-60,October,Common Area B,16.00,27.00,40.70,889.70,0.00,0.00,0.00,25.415000000000003,74.20,3.00,1003.00
1,10,4,51-60,October,Common Area C,12.00,26.00,38.70,1818.50,0.00,0.00,0.00,27.379,215.30,3.80,1002.00
1,10,4,51-60,October,Dumyat,12.00,31.00,42.00,1564.60,0.00,0.00,0.00,24.863,176.70,2.25,1002.00
1,10,4,51-60,October,Kitchen,14.00,27.00,45.20,3164.40,0.00,,,29.270999999999997,420.80,8.50,1002.00
1,10,4,51-60,October,Lomond,6.00,27.00,35.20,2127.40,0.00,0.00,0.00,26.164000000000005,262.40,4.60,1002.00
1,10,4,51-60,October,Macdui,6.00,27.90,41.30,1051.60,0.00,0.00,0.00,25.344,98.60,3.33,1002.00
1,10,4,51-60,October,Nevis,12.00,27.00,38.00,1320.80,0.00,0.00,0.00,26.25,139.70,9.00,1002.00
1,10,4,51-60,October,Reception,6.00,25.10,42.00,1120.10,0.00,,,28.394,109.00,13.30,1002.00
1,10,4,51-60,October,Suilven,8.00,26.00,37.11,1293.78,0.00,0.00,0.00,28.903333333333332,135.78,2.89,1003.00
1,10,5,01-10,October,Common Area A,8.00,29.00,39.60,709.00,0.00,0.00,0.00,28.767000000000003,46.40,3.17,1002.00
1,10,5,01-10,October,Common Area B,16.00,27.00,40.40,907.70,0.00,0.00,0.00,25.433,76.90,3.40,1003.00
1,10,5,01-10,October,Common Area C,12.00,26.00,38.20,1817.00,0.00,0.00,0.00,27.340000000000003,215.00,3.50,1002.00
1,10,5,01-10,October,Dumyat,12.00,31.00,41.10,1602.90,0.00,0.00,0.00,24.817000000000007,182.60,2.25,1002.00
1,10,5,01-10,October,Kitchen,14.00,27.00,44.10,3242.20,0.00,,,29.261000000000003,432.60,8.30,1002.00
1,10,5,01-10,October,Lomond,6.00,27.00,35.00,2221.10,0.00,0.00,0.00,26.198,276.90,4.40,1002.00
1,10,5,01-10,October,Macdui,6.00,28.00,38.10,1079.50,0.00,0.00,0.00,25.143,103.00,3.83,1002.00
1,10,5,01-10,October,Nevis,12.00,27.00,38.56,1349.56,0.00,0.00,0.00,26.425555555555555,144.56,9.00,1002.00
1,10,5,01-10,October,Reception,6.00,25.00,41.56,1133.11,0.00,,,28.397777777777776,111.11,13.11,1002.00
1,10,5,01-10,October,Suilven,8.00,26.00,35.89,1339.56,0.00,0.00,0.00,28.92666666666667,142.33,2.89,1003.00
1,10,5,11-20,October,Common Area A,8.00,29.00,40.10,718.00,0.00,0.00,0.00,28.702000000000005,48.00,2.71,1002.00
1,10,5,11-20,October,Common Area B,16.00,27.00,40.70,921.00,0.00,0.00,0.00,25.421,79.00,2.22,1003.00
1,10,5,11-20,October,Common Area C,12.00,26.13,38.00,1804.75,0.00,0.00,0.00,27.2175,213.25,3.25,1002.00
1,10,5,11-20,October,Dumyat,12.00,31.00,41.67,1629.67,0.00,0.00,0.00,24.92111111111111,186.67,2.71,1002.00
1,10,5,11-20,October,Kitchen,14.00,27.00,44.20,3269.60,0.00,,,29.28600000000001,436.60,7.70,1002.00
1,10,5,11-20,October,Lomond,6.00,27.00,35.10,2272.70,0.00,0.00,0.00,26.118000000000002,284.60,4.70,1002.00
1,10,5,11-20,October,Macdui,6.00,28.00,40.90,1092.80,0.00,0.00,0.00,25.320999999999998,104.80,3.67,1002.00
1,10,5,11-20,October,Nevis,12.00,27.00,39.78,1358.67,0.00,0.00,0.00,26.435555555555553,146.00,9.33,1002.33
1,10,5,11-20,October,Reception,6.00,25.00,43.10,1137.90,0.00,,,28.797000000000004,111.90,12.80,1002.00
1,10,5,11-20,October,Suilven,8.00,26.00,38.13,1350.38,0.00,0.00,0.00,28.856250000000003,144.13,3.00,1003.00
1,10,5,21-30,October,Common Area A,8.00,29.00,40.67,728.67,0.00,0.00,0.00,28.646666666666665,49.33,1.75,1002.00
1,10,5,21-30,October,Common Area B,16.00,27.00,40.89,927.33,0.00,0.00,0.00,25.423333333333332,80.00,2.00,1003.00
1,10,5,21-30,October,Common Area C,12.00,27.00,38.33,1797.22,0.00,0.00,0.00,27.263333333333335,212.11,3.44,1002.00
1,10,5,21-30,October,Dumyat,12.00,30.00,42.33,1651.11,0.00,0.00,0.00,24.961111111111116,190.11,3.00,1002.00
1,10,5,21-30,October,Kitchen,14.00,27.00,44.11,3310.33,0.00,,,29.303333333333335,442.78,8.56,1002.00
1,10,5,21-30,October,Lomond,6.00,27.00,35.25,2307.00,0.00,0.00,0.00,26.127500000000005,290.00,4.38,1002.00
1,10,5,21-30,October,Macdui,6.00,28.00,40.00,1112.67,0.00,0.00,0.00,25.15888888888889,108.00,3.17,1002.00
1,10,5,21-30,October,Nevis,12.00,27.00,40.33,1372.22,0.00,0.00,0.00,26.41666666666667,148.00,9.78,1002.89
1,10,5,21-30,October,Reception,6.00,25.00,42.78,1143.56,0.00,,,28.69444444444444,112.56,13.11,1002.00
1,10,5,21-30,October,Suilven,8.00,26.00,36.89,1368.78,0.00,0.00,0.00,28.893333333333334,146.89,3.00,1003.00
1,10,5,31-40,October,Common Area A,8.00,29.00,41.00,744.00,0.00,0.00,0.00,28.54875,52.00,1.88,1002.00
1,10,5,31-40,October,Common Area B,16.00,27.00,41.00,940.00,0.00,0.00,0.00,25.424285714285713,82.00,2.50,1003.00
1,10,5,31-40,October,Common Area C,12.00,26.13,38.50,1788.00,0.00,0.00,0.00,27.048750000000002,210.75,3.38,1002.00
1,10,5,31-40,October,Dumyat,12.00,30.00,42.38,1672.63,0.00,0.00,0.00,25,193.63,3.17,1002.00
1,10,5,31-40,October,Kitchen,14.00,27.00,43.88,3331.00,0.00,,,29.305,446.00,8.63,1002.00
1,10,5,31-40,October,Lomond,6.00,27.00,35.63,2327.38,0.00,0.00,0.00,26.122500000000002,293.00,4.63,1002.00
1,10,5,31-40,October,Macdui,6.00,28.00,40.88,1125.50,0.00,0.00,0.00,25.338749999999997,110.00,3.20,1002.00
1,10,5,31-40,October,Nevis,12.00,27.00,37.86,1372.00,0.00,0.00,0.00,26.46142857142857,148.00,9.29,1002.86
1,10,5,31-40,October,Reception,6.00,25.00,42.00,1148.00,0.00,,,28.5925,113.00,13.50,1002.00
1,10,5,31-40,October,Suilven,8.00,26.00,37.25,1387.00,0.00,0.00,0.00,28.845,149.75,3.17,1003.00
1,10,5,41-50,October,Common Area A,8.00,29.00,41.00,753.10,0.00,0.00,0.00,28.643,53.40,2.50,1002.00
1,10,5,41-50,October,Common Area B,16.00,27.00,41.30,946.00,0.00,0.00,0.00,25.442,82.80,3.00,1003.00
1,10,5,41-50,October,Common Area C,12.00,26.20,38.10,1783.60,0.00,0.00,0.00,27.022000000000002,210.20,3.50,1002.00
1,10,5,41-50,October,Dumyat,12.00,30.00,42.80,1686.20,0.00,0.00,0.00,25.127999999999997,195.60,3.14,1002.00
1,10,5,41-50,October,Kitchen,14.00,27.00,43.30,3350.00,0.00,,,29.294999999999998,449.00,8.10,1002.00
1,10,5,41-50,October,Lomond,6.00,27.00,35.30,2385.20,0.00,0.00,0.00,26.190999999999995,302.00,4.50,1002.00
1,10,5,41-50,October,Macdui,6.00,28.00,39.40,1142.50,0.00,0.00,0.00,25.321000000000005,112.50,2.13,1002.00
1,10,5,41-50,October,Nevis,12.00,27.00,37.50,1385.20,0.00,0.00,0.00,26.444,149.80,9.40,1003.00
1,10,5,41-50,October,Reception,6.00,25.00,42.00,1146.00,0.00,,,28.253000000000004,112.80,13.40,1002.00
1,10,5,41-50,October,Suilven,8.00,26.00,37.40,1401.60,0.00,0.00,0.00,28.889,152.10,3.14,1003.00
1,10,5,51-60,October,Common Area A,8.00,29.00,42.17,748.83,0.00,0.00,0.00,28.7,52.67,3.33,1002.00
1,10,5,51-60,October,Common Area B,16.00,27.00,41.17,946.17,0.00,0.00,0.00,25.433333333333334,82.67,3.40,1003.00
1,10,5,51-60,October,Common Area C,12.00,26.67,38.33,1779.17,0.00,0.00,0.00,27.051666666666666,209.67,3.67,1002.00
1,10,5,51-60,October,Dumyat,12.00,30.17,42.00,1679.00,0.00,0.00,0.00,25.138333333333335,194.33,4.00,1002.17
1,10,5,51-60,October,Kitchen,14.00,27.00,44.50,3348.50,0.00,,,29.325000000000003,448.67,8.33,1002.00
1,10,5,51-60,October,Lomond,6.00,27.00,35.67,2377.50,0.00,0.00,0.00,26.19666666666667,300.67,4.50,1002.00
1,10,5,51-60,October,Macdui,6.00,28.00,41.33,1141.67,0.00,0.00,0.00,25.43166666666667,112.33,2.20,1002.00
1,10,5,51-60,October,Nevis,12.00,27.00,37.67,1379.67,0.00,0.00,0.00,26.446666666666662,148.83,9.17,1002.83
1,10,5,51-60,October,Reception,6.00,25.00,42.00,1146.17,0.00,,,28.515,113.00,13.33,1002.00
1,10,5,51-60,October,Suilven,8.00,26.00,37.00,1400.50,0.00,0.00,0.00,28.865,152.00,4.00,1003.00
1,10,6,01-10,October,Common Area A,8.00,29.20,41.40,761.00,0.00,0.00,0.00,28.610999999999997,54.00,2.38,1002.00
1,10,6,01-10,October,Common Area B,16.00,27.00,41.20,955.00,0.00,0.00,0.00,25.435,84.00,2.11,1003.00
1,10,6,01-10,October,Common Area C,12.00,26.00,38.22,1770.00,0.00,0.00,0.00,27.043333333333337,208.33,3.56,1002.00
1,10,6,01-10,October,Dumyat,12.00,30.00,42.67,1714.44,0.00,0.00,0.00,25.285555555555554,199.67,2.83,1002.44
1,10,6,01-10,October,Kitchen,14.00,26.78,42.44,3380.56,0.00,,,29.354444444444443,453.44,8.22,1002.00
1,10,6,01-10,October,Lomond,6.00,27.00,35.40,2502.70,0.00,0.00,0.00,26.102999999999998,319.80,4.90,1002.00
1,10,6,01-10,October,Macdui,6.00,28.00,39.90,1164.20,0.00,0.00,0.00,25.270999999999997,115.60,2.22,1002.40
1,10,6,01-10,October,Nevis,12.00,27.00,38.00,1385.75,0.00,0.00,0.00,26.517500000000002,149.88,9.25,1003.00
1,10,6,01-10,October,Reception,6.00,25.00,43.40,1154.30,0.00,,,28.940000000000005,114.40,13.00,1002.10
1,10,6,01-10,October,Suilven,8.00,26.00,38.00,1419.00,0.00,0.00,0.00,28.88111111111111,155.00,5.00,1003.00
1,10,6,11-20,October,Common Area A,8.00,29.63,41.88,762.63,0.00,0.00,0.00,28.697499999999998,54.25,1.63,1002.00
1,10,6,11-20,October,Common Area B,16.00,27.00,41.43,957.86,0.00,0.00,0.00,25.41857142857143,84.43,2.00,1003.00
1,10,6,11-20,October,Common Area C,12.00,26.00,38.29,1770.57,0.00,0.00,0.00,27.392857142857142,208.43,2.86,1002.00
1,10,6,11-20,October,Dumyat,12.00,30.00,42.43,1715.71,0.00,0.00,0.00,25.34,199.86,3.75,1002.29
1,10,6,11-20,October,Kitchen,14.00,26.86,44.00,3235.57,0.00,,,29.344285714285714,431.43,8.29,1002.00
1,10,6,11-20,October,Lomond,6.00,27.00,35.71,2551.14,0.00,0.00,0.00,26.06,327.43,4.57,1002.00
1,10,6,11-20,October,Macdui,6.00,28.00,41.00,1170.17,0.00,0.00,0.00,25.698333333333334,116.50,2.17,1002.50
1,10,6,11-20,October,Nevis,12.00,27.00,37.83,1386.67,0.00,0.00,0.00,26.604999999999993,150.00,9.50,1003.00
1,10,6,11-20,October,Reception,6.00,25.00,43.14,1157.00,0.00,,,28.797142857142855,115.00,13.00,1002.00
1,10,6,11-20,October,Suilven,8.00,26.00,36.71,1419.86,0.00,0.00,0.00,28.852857142857143,155.14,3.83,1003.00
1,10,6,21-30,October,Common Area A,8.00,30.00,42.00,774.00,0.00,0.00,0.00,28.684000000000005,56.00,2.40,1002.00
1,10,6,21-30,October,Common Area B,16.00,27.00,41.00,955.00,0.00,0.00,0.00,25.442,84.00,3.00,1003.00
1,10,6,21-30,October,Common Area C,12.00,26.00,38.60,1766.80,0.00,0.00,0.00,27.532,207.80,3.20,1002.00
1,10,6,21-30,October,Dumyat,12.00,30.00,42.40,1730.00,0.00,0.00,0.00,25.474,202.00,3.75,1002.80
1,10,6,21-30,October,Kitchen,14.00,26.00,45.20,2302.00,0.00,,,29.369999999999997,289.00,7.80,1002.00
1,10,6,21-30,October,Lomond,6.00,27.00,35.75,2598.00,0.00,0.00,0.00,25.99,334.50,5.00,1002.00
1,10,6,21-30,October,Macdui,6.00,28.00,40.00,1186.00,0.00,0.00,0.00,25.546,119.00,2.00,1002.80
1,10,6,21-30,October,Nevis,12.00,27.00,38.40,1380.80,0.00,0.00,0.00,26.682,149.20,10.00,1003.00
1,10,6,21-30,October,Reception,6.00,24.50,42.00,1157.00,0.00,,,28.728333333333335,115.00,12.83,1002.00
1,10,6,21-30,October,Suilven,8.00,26.00,37.20,1414.20,0.00,0.00,0.00,28.848000000000003,154.20,3.00,1003.00
1,10,6,31-40,October,Common Area A,8.00,30.00,43.00,774.00,0.00,0.00,0.00,28.63125,56.00,3.25,1002.00
1,10,6,31-40,October,Common Area B,16.00,27.00,41.22,957.22,0.00,0.00,0.00,25.43333333333333,84.33,3.00,1003.00
1,10,6,31-40,October,Common Area C,12.00,26.00,39.78,1762.00,0.00,0.00,0.00,27.633333333333336,207.00,4.00,1002.00
1,10,6,31-40,October,Dumyat,12.00,30.00,43.22,1730.00,0.00,0.00,0.00,25.586666666666662,202.00,3.22,1002.56
1,10,6,31-40,October,Kitchen,14.00,26.00,46.56,2278.78,0.00,,,29.351111111111113,285.67,8.44,1002.00
1,10,6,31-40,October,Lomond,6.00,27.00,35.56,2599.67,0.00,0.00,0.00,26.007777777777775,334.78,6.00,1002.00
1,10,6,31-40,October,Macdui,6.00,28.00,41.33,1190.22,0.00,0.00,0.00,25.63555555555556,119.67,3.50,1002.67
1,10,6,31-40,October,Nevis,12.00,27.00,39.75,1372.00,0.00,0.00,0.00,26.743750000000002,148.00,9.50,1003.00
1,10,6,31-40,October,Reception,6.00,24.00,42.38,1155.88,0.00,,,28.906249999999996,114.75,13.50,1002.25
1,10,6,31-40,October,Suilven,8.00,26.00,37.56,1409.00,0.00,0.00,0.00,28.865555555555552,153.33,3.00,1003.00
1,10,6,41-50,October,Common Area A,8.00,30.00,45.56,775.78,0.00,0.00,0.00,28.572222222222226,56.44,5.22,1002.00
1,10,6,41-50,October,Common Area B,16.00,27.78,45.89,957.22,0.00,0.00,0.00,25.421111111111113,84.33,2.86,1003.00
1,10,6,41-50,October,Common Area C,12.00,26.11,43.33,1751.33,0.00,0.00,0.00,27.599999999999998,205.67,3.78,1002.00
1,10,6,41-50,October,Dumyat,12.00,30.00,43.44,1730.00,0.00,0.00,0.00,25.552222222222227,202.00,4.89,1002.00
1,10,6,41-50,October,Kitchen,14.00,26.00,46.67,2274.33,0.00,,,29.353333333333335,285.00,8.56,1002.00
1,10,6,41-50,October,Lomond,6.00,27.78,38.78,2485.67,0.00,0.00,0.00,25.624444444444446,317.22,7.67,1002.00
1,10,6,41-50,October,Macdui,6.00,28.00,41.22,1192.33,0.00,0.00,0.00,25.63666666666667,120.00,5.44,1002.00
1,10,6,41-50,October,Nevis,12.00,26.00,40.86,1372.00,0.00,0.00,0.00,26.778571428571432,148.00,9.43,1003.00
1,10,6,41-50,October,Reception,6.00,24.00,43.78,1172.11,0.00,,,29.441111111111113,116.78,14.11,1002.00
1,10,6,41-50,October,Suilven,8.00,26.00,39.89,1405.00,0.00,0.00,0.00,28.93777777777778,152.67,3.44,1003.00
1,10,6,51-60,October,Common Area A,8.00,29.90,47.70,764.90,0.00,0.00,0.00,27.717999999999996,54.60,6.80,1002.00
1,10,6,51-60,October,Common Area B,16.00,28.40,48.90,933.10,0.00,0.00,0.00,24.642000000000003,80.80,2.75,1003.00
1,10,6,51-60,October,Common Area C,12.00,26.20,45.30,1749.40,0.00,0.00,0.00,26.801,205.40,4.30,1002.00
1,10,6,51-60,October,Dumyat,12.00,31.40,45.00,1697.40,0.00,0.00,0.00,24.157000000000004,197.10,7.00,1002.50
1,10,6,51-60,October,Kitchen,14.00,26.11,48.89,2405.89,0.00,,,29.32333333333333,305.00,9.00,1002.00
1,10,6,51-60,October,Lomond,6.00,32.10,42.20,1856.40,0.00,0.00,0.00,21.987000000000002,221.40,11.30,1002.00
1,10,6,51-60,October,Macdui,6.00,27.90,43.80,1197.90,0.00,0.00,0.00,25.935000000000002,120.90,6.50,1002.00
1,10,6,51-60,October,Nevis,12.00,26.44,43.22,1354.22,0.00,0.00,0.00,26.444444444444443,145.22,10.22,1003.00
1,10,6,51-60,October,Reception,6.00,24.10,44.20,1168.10,0.00,,,29.27,116.40,13.90,1002.10
1,10,6,51-60,October,Suilven,8.00,26.80,42.80,1385.80,0.00,0.00,0.00,29.082,149.60,4.11,1003.00
1,10,7,01-10,October,Common Area A,8.00,29.86,47.71,753.86,0.00,0.00,0.00,27.142857142857142,53.43,9.57,1002.00
1,10,7,01-10,October,Common Area B,16.00,26.86,49.57,882.00,0.00,0.00,0.00,23.721428571428568,73.14,3.14,1003.00
1,10,7,01-10,October,Common Area C,12.00,26.00,45.86,1774.00,0.00,0.00,0.00,26.158571428571427,209.00,5.71,1002.14
1,10,7,01-10,October,Dumyat,12.00,28.29,46.71,1554.00,0.00,0.00,0.00,19.704285714285714,175.14,10.43,1002.43
1,10,7,01-10,October,Kitchen,14.00,25.71,50.14,2249.86,0.00,,,29.118571428571432,281.29,8.57,1002.57
1,10,7,01-10,October,Lomond,6.00,42.00,43.00,2040.00,0.00,0.00,0.00,20.737142857142857,249.29,44.43,1002.00
1,10,7,01-10,October,Macdui,6.00,27.29,45.14,1177.86,0.00,0.00,0.00,25.437142857142852,117.71,9.43,1002.86
1,10,7,01-10,October,Nevis,12.00,24.67,44.33,1233.67,0.00,0.00,0.00,25.495,126.50,9.50,1003.00
1,10,7,01-10,October,Reception,6.00,24.00,44.86,1161.86,0.00,,,29.029999999999998,115.57,14.29,1002.71
1,10,7,01-10,October,Suilven,8.00,27.00,42.71,1333.29,0.00,0.00,0.00,28.997142857142858,141.43,4.57,1003.00
1,10,7,11-20,October,Common Area A,8.00,30.00,48.00,745.63,0.00,0.00,0.00,26.90625,52.25,28.13,1002.75
1,10,7,11-20,October,Common Area B,16.00,27.63,49.50,851.50,0.00,0.00,0.00,23.73,68.13,5.50,1003.00
1,10,7,11-20,October,Common Area C,12.00,26.00,46.50,1737.38,50.00,1.38,11.38,25.7325,203.38,7.13,1002.75
1,10,7,11-20,October,Dumyat,12.00,28.00,46.75,1483.75,0.00,0.00,0.00,17.708750000000002,164.75,12.75,1003.00
1,10,7,11-20,October,Kitchen,14.00,24.38,57.25,2139.63,0.00,,,28.297499999999996,264.50,9.88,1003.00
1,10,7,11-20,October,Lomond,6.00,38.38,44.25,1993.13,50.00,1.63,27.00,21.8975,242.13,74.63,1002.88
1,10,7,11-20,October,Macdui,6.00,28.88,44.25,1176.50,0.00,0.00,0.00,25.035,117.50,11.75,1003.00
1,10,7,11-20,October,Nevis,12.00,28.86,44.14,1260.29,0.00,0.00,0.00,25.054285714285715,130.71,9.29,1003.00
1,10,7,11-20,October,Reception,6.00,22.63,49.75,1168.75,0.00,,,28.362499999999997,116.50,15.38,1003.00
1,10,7,11-20,October,Suilven,8.00,26.13,43.13,1285.88,0.00,0.00,0.00,28.84,134.75,5.00,1003.00
1,10,7,21-30,October,Common Area A,8.00,29.00,48.60,736.00,0.00,0.00,0.00,26.674,50.40,40.20,1003.00
1,10,7,21-30,October,Common Area B,16.00,27.00,49.70,846.00,0.00,0.00,0.00,23.729,67.30,7.80,1003.00
1,10,7,21-30,October,Common Area C,12.00,26.00,46.70,1657.60,40.00,0.40,3.20,26.362000000000002,191.20,6.00,1002.90
1,10,7,21-30,October,Dumyat,12.00,29.90,48.30,1432.60,0.00,0.00,0.00,16.905,156.80,14.70,1003.00
1,10,7,21-30,October,Kitchen,14.00,24.60,61.40,2070.20,0.00,,,27.804999999999996,253.70,10.20,1003.00
1,10,7,21-30,October,Lomond,6.00,38.00,45.10,1501.20,0.00,0.00,0.00,21.261000000000003,167.30,27.10,1003.00
1,10,7,21-30,October,Macdui,6.00,28.00,44.80,1164.20,0.00,0.00,0.00,25.121000000000002,115.60,14.50,1003.00
1,10,7,21-30,October,Nevis,12.00,25.89,45.11,1188.11,0.00,0.00,0.00,24.876666666666665,119.67,9.67,1003.00
1,10,7,21-30,October,Reception,6.00,21.00,55.30,1197.80,0.00,,,28.616000000000003,121.00,15.40,1003.00
1,10,7,21-30,October,Suilven,8.00,26.00,42.60,1250.00,0.00,0.00,0.00,28.887999999999998,129.10,6.10,1003.00
1,10,7,31-40,October,Common Area A,8.00,29.00,48.60,734.00,0.00,0.00,0.00,26.810000000000002,50.00,43.10,1003.00
1,10,7,31-40,October,Common Area B,16.00,26.88,49.38,830.88,0.00,0.00,0.00,23.720000000000002,65.25,8.63,1003.00
